age,education,education-num,marital-status,occupation,relationship,race,sex
"[42, 45)",Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female
"[36, 39)",Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male
"[33, 36)",Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female
"[24, 27)",Bachelors,13,Never-married,Tech-support,Not-in-family,Black,Female
"[51, 54)",5th-6th,3,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Male
"[45, 48)",HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male
"[27, 30)",HS-grad,9,Never-married,Other-service,Unmarried,White,Female
"[27, 30)",HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male
"[36, 39)",Some-college,10,Divorced,Other-service,Not-in-family,White,Male
"[54, 57)",Some-college,10,Married-civ-spouse,Sales,Husband,White,Male
"[66, 69)",HS-grad,9,Married-civ-spouse,Priv-house-serv,Wife,Black,Female
"[48, 51)",HS-grad,9,Widowed,Handlers-cleaners,Not-in-family,White,Male
"[33, 36)",Masters,14,Never-married,Prof-specialty,Unmarried,White,Female
"[39, 42)",7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male
"[63, 66)",HS-grad,9,Widowed,Other-service,Other-relative,White,Female
"[21, 24)",5th-6th,3,Never-married,Handlers-cleaners,Not-in-family,White,Male
"[48, 51)",Bachelors,13,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female
"[36, 39)",Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male
"[60, 63)",HS-grad,9,Never-married,Handlers-cleaners,Other-relative,Black,Female
"[60, 63)",7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male
"[69, 72)",HS-grad,9,Married-civ-spouse,?,Husband,White,Male
"[42, 45)",Masters,14,Divorced,Craft-repair,Not-in-family,White,Male
"[18, 21)",Assoc-acdm,12,Never-married,Sales,Own-child,White,Female
"[36, 39)",HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male
"[48, 51)",Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male
"[39, 42)",Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male
"[27, 30)",HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male
"[51, 54)",Some-college,10,Separated,Exec-managerial,Not-in-family,White,Female
"[27, 30)",Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Male
"[60, 63)",HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male
"[30, 33)",HS-grad,9,Divorced,Other-service,Unmarried,White,Female
"[39, 42)",HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male
"[33, 36)",HS-grad,9,Divorced,Sales,Not-in-family,White,Female
"[51, 54)",Some-college,10,Married-civ-spouse,Sales,Husband,White,Male
"[39, 42)",12th,8,Never-married,Farming-fishing,Own-child,White,Male
"[24, 27)",Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male
"[48, 51)",HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male
"[48, 51)",Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male
"[42, 45)",HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male
"[39, 42)",Some-college,10,Divorced,Farming-fishing,Not-in-family,White,Male
"[30, 33)",11th,7,Married-spouse-absent,Sales,Own-child,Asian-Pac-Islander,Female
"[24, 27)",HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Other,Male
"[48, 51)",Bachelors,13,Separated,Prof-specialty,Unmarried,Asian-Pac-Islander,Female
"[33, 36)",HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male
"[36, 39)",Some-college,10,Never-married,Tech-support,Other-relative,White,Female
"[51, 54)",HS-grad,9,Never-married,?,Not-in-family,White,Male
"[18, 21)",Some-college,10,Never-married,Sales,Own-child,White,Male
"[30, 33)",Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male
"[27, 30)",HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male
"[45, 48)",HS-grad,9,Married-civ-spouse,Tech-support,Husband,Black,Male
"[18, 21)",Some-college,10,Never-married,Prof-specialty,Own-child,White,Female
"[39, 42)",Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male
"[27, 30)",Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male
"[63, 66)",Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male
"[36, 39)",Some-college,10,Married-civ-spouse,Sales,Husband,White,Male
"[72, 75)",7th-8th,4,Widowed,Handlers-cleaners,Not-in-family,White,Female
"[45, 48)",Some-college,10,Married-civ-spouse,Protective-serv,Husband,Black,Male
"[48, 51)",Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male
"[30, 33)",Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male
"[27, 30)",5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male
"[45, 48)",Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male
"[48, 51)",Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female
"[51, 54)",HS-grad,9,Divorced,Craft-repair,Unmarried,Black,Female
"[21, 24)",Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,White,Male
"[51, 54)",HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male
"[30, 33)",Some-college,10,Never-married,Craft-repair,Own-child,White,Male
"[42, 45)",Some-college,10,Married-civ-spouse,Sales,Husband,White,Male
"[45, 48)",HS-grad,9,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male
"[36, 39)",Some-college,10,Divorced,Other-service,Not-in-family,White,Male
"[45, 48)",Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male
"[24, 27)",Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female
"[27, 30)",HS-grad,9,Married-civ-spouse,?,Wife,White,Female
"[42, 45)",12th,8,Separated,?,Not-in-family,White,Female
"[57, 60)",Some-college,10,Married-civ-spouse,?,Husband,Black,Male
"[24, 27)",Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female
"[66, 69)",HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Male
"[36, 39)",Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male
"[45, 48)",12th,8,Never-married,Adm-clerical,Other-relative,Black,Female
"[27, 30)",Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female
"[45, 48)",HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male
"[24, 27)",Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female
"[18, 21)",Some-college,10,Never-married,Sales,Own-child,White,Male
"[15, 18)",HS-grad,9,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Female
"[21, 24)",11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male
"[30, 33)",Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female
"[36, 39)",HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male
"[18, 21)",Preschool,1,Never-married,Farming-fishing,Not-in-family,White,Male
"[27, 30)",Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male
"[36, 39)",Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female
"[36, 39)",Some-college,10,Separated,Sales,Not-in-family,Asian-Pac-Islander,Male
"[39, 42)",HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female
"[30, 33)",Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female
"[45, 48)",9th,5,Separated,Machine-op-inspct,Not-in-family,White,Female
"[51, 54)",Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Female
"[18, 21)",Assoc-acdm,12,Never-married,Handlers-cleaners,Own-child,White,Male
"[45, 48)",HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male
"[45, 48)",HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female
"[27, 30)",HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male
"[21, 24)",HS-grad,9,Never-married,Adm-clerical,Other-relative,Black,Male
"[30, 33)",10th,6,Never-married,Craft-repair,Not-in-family,White,Male
"[27, 30)",HS-grad,9,Divorced,Other-service,Not-in-family,White,Female
"[54, 57)",Doctorate,16,Divorced,Prof-specialty,Unmarried,White,Female
"[54, 57)",7th-8th,4,Never-married,Adm-clerical,Not-in-family,White,Male
"[24, 27)",HS-grad,9,Never-married,Exec-managerial,Not-in-family,Black,Female
"[36, 39)",Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male
"[18, 21)",HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male
"[60, 63)",Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male
"[48, 51)",Assoc-voc,11,Divorced,Tech-support,Unmarried,White,Female
"[27, 30)",HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male
"[48, 51)",Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male
"[42, 45)",Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male
"[33, 36)",HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female
"[27, 30)",11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male
"[30, 33)",Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male
"[54, 57)",HS-grad,9,Widowed,Machine-op-inspct,Unmarried,Black,Female
"[24, 27)",Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female
"[48, 51)",Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,Black,Female
"[33, 36)",HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male
"[39, 42)",Assoc-acdm,12,Married-spouse-absent,Exec-managerial,Unmarried,Asian-Pac-Islander,Female
"[60, 63)",Doctorate,16,Married-civ-spouse,?,Husband,White,Male
"[30, 33)",Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male
"[21, 24)",HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male
"[66, 69)",HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male
"[48, 51)",9th,5,Married-civ-spouse,?,Husband,White,Male
"[60, 63)",HS-grad,9,Widowed,Other-service,Unmarried,White,Female
"[30, 33)",HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male
"[15, 18)",11th,7,Never-married,Prof-specialty,Own-child,White,Male
"[39, 42)",HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male
"[51, 54)",7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male
"[42, 45)",Some-college,10,Married-civ-spouse,Protective-serv,Husband,Black,Male
"[21, 24)",Bachelors,13,Never-married,Farming-fishing,Not-in-family,White,Male
"[33, 36)",Assoc-voc,11,Divorced,Tech-support,Own-child,White,Male
"[60, 63)",Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Female
"[30, 33)",Assoc-acdm,12,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Female
"[42, 45)",Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male
"[54, 57)",HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male
"[63, 66)",Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female
"[42, 45)",Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male
"[66, 69)",Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male
"[63, 66)",HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male
"[36, 39)",HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female
"[42, 45)",Some-college,10,Separated,Craft-repair,Not-in-family,Black,Male
"[36, 39)",HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male
"[18, 21)",HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female
"[57, 60)",HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male
"[48, 51)",Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male
"[30, 33)",Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male
"[54, 57)",Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male
"[27, 30)",Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male
"[24, 27)",HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female
"[39, 42)",Masters,14,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male
"[33, 36)",HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male
"[18, 21)",11th,7,Never-married,Sales,Own-child,White,Male
"[66, 69)",HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male
"[27, 30)",Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male
"[78, 81)",Some-college,10,Widowed,?,Unmarried,White,Female
"[21, 24)",HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male
"[57, 60)",Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,White,Female
"[30, 33)",Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Female
"[15, 18)",11th,7,Never-married,Protective-serv,Own-child,White,Male
"[24, 27)",Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male
"[21, 24)",Some-college,10,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female
"[24, 27)",12th,8,Never-married,Other-service,Other-relative,White,Male
"[45, 48)",HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male
"[36, 39)",Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female
"[42, 45)",HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male
"[45, 48)",Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male
"[36, 39)",Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male
"[21, 24)",HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male
"[33, 36)",Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female
"[30, 33)",HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male
"[36, 39)",HS-grad,9,Widowed,Other-service,Unmarried,White,Female
"[51, 54)",Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male
"[48, 51)",HS-grad,9,Divorced,Sales,Not-in-family,White,Female
"[36, 39)",Bachelors,13,Never-married,Sales,Not-in-family,White,Female
"[33, 36)",Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male
"[66, 69)",Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male
"[57, 60)",HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male
"[42, 45)",HS-grad,9,Never-married,Sales,Other-relative,White,Female
"[36, 39)",HS-grad,9,Divorced,Farming-fishing,Own-child,White,Male
"[27, 30)",HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male
"[63, 66)",Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male
"[30, 33)",Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female
"[27, 30)",HS-grad,9,Never-married,?,Not-in-family,White,Male
"[15, 18)",11th,7,Never-married,Sales,Own-child,White,Female
"[42, 45)",Prof-school,15,Divorced,Exec-managerial,Not-in-family,White,Male
"[39, 42)",Assoc-voc,11,Divorced,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female
"[39, 42)",HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male
"[30, 33)",HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male
"[33, 36)",Assoc-acdm,12,Never-married,Tech-support,Not-in-family,White,Female
"[39, 42)",Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male
"[27, 30)",Some-college,10,Never-married,Other-service,Own-child,White,Female
"[18, 21)",HS-grad,9,Never-married,Other-service,Own-child,White,Male
"[30, 33)",Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male
"[18, 21)",Some-college,10,Never-married,?,Own-child,White,Male
"[18, 21)",HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male
"[33, 36)",HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male
"[42, 45)",HS-grad,9,Divorced,Tech-support,Unmarried,Black,Female
"[42, 45)",HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male
"[24, 27)",Bachelors,13,Never-married,Exec-managerial,Own-child,Black,Male
"[36, 39)",Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male
"[24, 27)",HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male
"[57, 60)",Masters,14,Married-civ-spouse,Transport-moving,Husband,White,Male
"[51, 54)",Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female
"[21, 24)",12th,8,Never-married,Transport-moving,Unmarried,White,Male
"[21, 24)",Some-college,10,Never-married,Other-service,Own-child,White,Female
"[45, 48)",HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female
"[33, 36)",Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male
"[36, 39)",Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male
"[36, 39)",HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female
"[54, 57)",Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male
"[54, 57)",HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female
"[39, 42)",Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female
"[21, 24)",Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male
"[36, 39)",Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male
"[21, 24)",Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male
"[48, 51)",HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male
"[45, 48)",Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male
"[24, 27)",HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male
"[33, 36)",Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male
"[15, 18)",11th,7,Never-married,Sales,Own-child,Black,Female
"[18, 21)",Some-college,10,Never-married,Exec-managerial,Own-child,White,Female
"[30, 33)",Some-college,10,Divorced,Craft-repair,Unmarried,White,Male
"[48, 51)",HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male
"[39, 42)",7th-8th,4,Separated,?,Not-in-family,White,Female
"[42, 45)",HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male
"[69, 72)",Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male
"[57, 60)",HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Male
"[30, 33)",Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female
"[24, 27)",Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male
"[30, 33)",HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male
"[15, 18)",11th,7,Never-married,Handlers-cleaners,Not-in-family,Black,Female
"[54, 57)",Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male
"[15, 18)",12th,8,Never-married,Handlers-cleaners,Own-child,White,Male
"[24, 27)",Bachelors,13,Never-married,Tech-support,Own-child,Asian-Pac-Islander,Female
"[39, 42)",HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male
"[60, 63)",Doctorate,16,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Male
"[18, 21)",11th,7,Never-married,Sales,Not-in-family,White,Female
"[39, 42)",5th-6th,3,Divorced,Other-service,Unmarried,White,Female
"[36, 39)",Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male
"[27, 30)",HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male
"[36, 39)",Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male
"[15, 18)",11th,7,Never-married,Adm-clerical,Own-child,White,Female
"[39, 42)",Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male
"[36, 39)",Some-college,10,Married-civ-spouse,Sales,Husband,White,Male
"[21, 24)",HS-grad,9,Never-married,Sales,Other-relative,White,Male
"[30, 33)",HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male
"[45, 48)",Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male
"[48, 51)",Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male
"[45, 48)",HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male
"[42, 45)",7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male
"[33, 36)",Prof-school,15,Never-married,Exec-managerial,Own-child,White,Male
"[39, 42)",Assoc-voc,11,Separated,Craft-repair,Not-in-family,White,Male
"[48, 51)",Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male
"[24, 27)",HS-grad,9,Never-married,Craft-repair,Own-child,White,Male
"[18, 21)",HS-grad,9,Never-married,Other-service,Own-child,White,Male
"[60, 63)",HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male
"[33, 36)",Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female
"[39, 42)",Masters,14,Divorced,Prof-specialty,Unmarried,White,Female
"[24, 27)",HS-grad,9,Never-married,Other-service,Other-relative,White,Male
"[45, 48)",HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male
"[36, 39)",Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male
"[15, 18)",10th,6,Never-married,?,Own-child,White,Male
