age,education,marital-status,occupation,relationship,race,sex
19,11th,Separated,Other-service,Own-child,White,Female
22,Bachelors,Never-married,Exec-managerial,Own-child,White,Male
31,HS-grad,Never-married,Other-service,Own-child,Black,Male
26,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male
44,Some-college,Married-civ-spouse,Sales,Husband,White,Male
38,Some-college,Married-civ-spouse,Other-service,Wife,White,Female
33,HS-grad,Married-civ-spouse,Sales,Husband,White,Male
24,HS-grad,Separated,?,Unmarried,Black,Female
18,12th,Never-married,Other-service,Own-child,White,Male
32,Assoc-voc,Widowed,Tech-support,Unmarried,Black,Female
27,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female
28,Masters,Married-civ-spouse,Exec-managerial,Husband,Black,Male
30,Assoc-voc,Never-married,Craft-repair,Not-in-family,White,Male
33,HS-grad,Never-married,Other-service,Not-in-family,Black,Male
74,Masters,Divorced,Sales,Not-in-family,White,Female
36,HS-grad,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male
36,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,White,Male
29,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female
39,Bachelors,Divorced,Exec-managerial,Unmarried,White,Female
25,Bachelors,Never-married,Sales,Not-in-family,White,Male
21,HS-grad,Separated,Farming-fishing,Own-child,White,Male
39,Assoc-voc,Never-married,Exec-managerial,Unmarried,White,Female
38,Some-college,Divorced,Prof-specialty,Not-in-family,White,Female
20,HS-grad,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female
51,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male
21,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female
36,Some-college,Never-married,Prof-specialty,Not-in-family,White,Female
50,HS-grad,Separated,Other-service,Unmarried,Black,Female
38,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male
25,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female
23,Some-college,Never-married,Sales,Own-child,White,Female
36,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male
41,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male
34,Masters,Never-married,Exec-managerial,Not-in-family,White,Female
19,Some-college,Never-married,Other-service,Own-child,White,Male
18,10th,Never-married,Other-service,Own-child,White,Female
36,10th,Divorced,Sales,Own-child,White,Male
46,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male
29,Some-college,Never-married,Craft-repair,Own-child,White,Male
23,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Female
35,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male
35,HS-grad,Never-married,Transport-moving,Own-child,White,Male
40,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male
22,Some-college,Never-married,Transport-moving,Own-child,Asian-Pac-Islander,Male
19,Some-college,Never-married,Adm-clerical,Own-child,White,Female
70,11th,Married-civ-spouse,Transport-moving,Husband,White,Male
38,Some-college,Divorced,Transport-moving,Not-in-family,Black,Male
35,Some-college,Married-civ-spouse,Sales,Husband,White,Male
25,Some-college,Never-married,Other-service,Own-child,White,Female
39,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male
50,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Black,Male
43,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Male
37,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male
51,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male
29,10th,Separated,?,Unmarried,White,Female
20,HS-grad,Never-married,Other-service,Own-child,Black,Male
21,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female
47,HS-grad,Married-civ-spouse,Handlers-cleaners,Wife,Black,Female
44,Assoc-acdm,Divorced,Tech-support,Unmarried,White,Female
17,9th,Never-married,Handlers-cleaners,Own-child,White,Male
25,11th,Never-married,Other-service,Not-in-family,White,Male
43,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Female
46,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,White,Male
42,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male
46,Masters,Divorced,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male
22,Some-college,Never-married,Other-service,Not-in-family,White,Female
49,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male
21,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male
53,Masters,Married-civ-spouse,Adm-clerical,Wife,White,Female
43,Some-college,Divorced,Craft-repair,Unmarried,White,Male
22,HS-grad,Never-married,Other-service,Own-child,White,Male
33,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female
28,Assoc-voc,Never-married,Adm-clerical,Own-child,White,Female
25,Some-college,Never-married,Tech-support,Unmarried,White,Female
40,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male
50,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male
48,Some-college,Divorced,Sales,Unmarried,White,Male
30,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male
33,HS-grad,Married-spouse-absent,Other-service,Unmarried,Black,Female
34,Some-college,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male
42,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male
48,Some-college,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male
38,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male
29,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male
33,10th,Never-married,Handlers-cleaners,Not-in-family,White,Male
64,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male
44,Assoc-voc,Married-civ-spouse,Transport-moving,Wife,White,Female
42,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male
49,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male
25,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male
33,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female
38,Some-college,Married-civ-spouse,Sales,Husband,White,Male
20,HS-grad,Never-married,Sales,Not-in-family,White,Female
44,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male
45,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male
27,HS-grad,Never-married,Sales,Not-in-family,White,Male
18,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male
38,HS-grad,Divorced,Craft-repair,Unmarried,White,Male
45,11th,Married-civ-spouse,Craft-repair,Husband,White,Male
27,HS-grad,Never-married,Protective-serv,Not-in-family,Black,Male
64,5th-6th,Widowed,Other-service,Not-in-family,Black,Female
66,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male
34,Bachelors,Never-married,Sales,Not-in-family,White,Female
45,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male
42,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male
32,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male
26,10th,Never-married,Adm-clerical,Not-in-family,Black,Male
27,Assoc-voc,Never-married,Craft-repair,Other-relative,White,Male
21,Some-college,Never-married,Sales,Other-relative,White,Female
23,Some-college,Never-married,?,Own-child,White,Male
47,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male
20,Some-college,Never-married,Adm-clerical,Own-child,White,Female
46,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male
35,HS-grad,Married-civ-spouse,?,Wife,Black,Female
55,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male
28,Some-college,Never-married,Tech-support,Own-child,White,Female
21,Some-college,Never-married,Sales,Own-child,White,Female
36,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male
29,Doctorate,Divorced,Prof-specialty,Not-in-family,White,Female
38,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male
37,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male
81,1st-4th,Widowed,Sales,Other-relative,White,Male
41,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female
29,Bachelors,Never-married,Sales,Own-child,White,Female
30,Assoc-acdm,Divorced,Adm-clerical,Not-in-family,White,Female
25,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male
42,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female
30,HS-grad,Divorced,Transport-moving,Own-child,Black,Male
65,HS-grad,Married-civ-spouse,?,Husband,White,Male
18,HS-grad,Never-married,Other-service,Own-child,White,Male
26,11th,Never-married,Machine-op-inspct,Unmarried,White,Male
30,Some-college,Never-married,Protective-serv,Own-child,White,Male
61,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male
21,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male
53,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male
41,Prof-school,Married-civ-spouse,Exec-managerial,Wife,White,Female
43,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male
60,7th-8th,Separated,Priv-house-serv,Unmarried,Black,Female
47,10th,Married-civ-spouse,Craft-repair,Husband,White,Male
48,Some-college,Divorced,Adm-clerical,Not-in-family,Black,Male
32,Bachelors,Never-married,Prof-specialty,Unmarried,White,Female
25,Masters,Never-married,?,Not-in-family,White,Female
31,Bachelors,Never-married,Prof-specialty,Unmarried,White,Male
33,Masters,Never-married,Prof-specialty,Not-in-family,White,Male
27,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male
44,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female
44,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male
37,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male
34,HS-grad,Divorced,Handlers-cleaners,Not-in-family,Black,Male
51,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male
51,Masters,Divorced,Protective-serv,Unmarried,White,Male
25,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male
25,Bachelors,Never-married,Other-service,Not-in-family,Black,Female
29,Bachelors,Married-AF-spouse,Prof-specialty,Husband,White,Male
36,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male
55,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Female
39,Bachelors,Divorced,Sales,Unmarried,White,Female
31,10th,Divorced,Handlers-cleaners,Not-in-family,White,Male
31,Prof-school,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male
51,Assoc-voc,Never-married,Adm-clerical,Own-child,White,Female
30,Assoc-voc,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Male
62,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female
37,Bachelors,Married-civ-spouse,Sales,Husband,White,Male
30,Bachelors,Married-civ-spouse,Sales,Husband,White,Male
27,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male
32,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male
23,Some-college,Never-married,Adm-clerical,Own-child,White,Male
35,9th,Married-civ-spouse,Craft-repair,Husband,White,Male
46,Assoc-acdm,Never-married,Prof-specialty,Unmarried,White,Female
45,Bachelors,Divorced,Exec-managerial,Unmarried,White,Male
27,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male
46,HS-grad,Married-civ-spouse,Sales,Husband,White,Male
22,11th,Married-civ-spouse,Adm-clerical,Wife,White,Female
37,Some-college,Divorced,Prof-specialty,Unmarried,White,Female
42,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male
45,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,Female
33,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male
46,Assoc-voc,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Male
24,HS-grad,Never-married,Transport-moving,Own-child,White,Male
56,HS-grad,Separated,Craft-repair,Not-in-family,White,Female
34,Some-college,Never-married,Prof-specialty,Not-in-family,White,Female
50,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male
48,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male
45,11th,Married-civ-spouse,Other-service,Wife,White,Female
55,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,White,Male
41,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female
66,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male
29,Some-college,Never-married,Prof-specialty,Not-in-family,White,Female
37,Some-college,Married-civ-spouse,Tech-support,Wife,White,Female
63,Prof-school,Married-civ-spouse,?,Husband,White,Male
61,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male
64,Bachelors,Divorced,Exec-managerial,Unmarried,White,Male
35,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male
22,Some-college,Never-married,Adm-clerical,Own-child,White,Female
58,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male
58,Some-college,Married-civ-spouse,Sales,Husband,White,Male
24,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Female
34,Some-college,Divorced,Prof-specialty,Unmarried,White,Female
33,Masters,Never-married,Prof-specialty,Not-in-family,White,Female
33,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male
17,11th,Never-married,Other-service,Own-child,White,Female
27,Bachelors,Married-civ-spouse,Sales,Other-relative,White,Male
20,Some-college,Never-married,Adm-clerical,Own-child,White,Female
52,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female
30,7th-8th,Divorced,Transport-moving,Not-in-family,White,Male
22,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male
20,Assoc-acdm,Never-married,Other-service,Not-in-family,White,Female
64,5th-6th,Divorced,Other-service,Not-in-family,White,Female
49,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male
38,Bachelors,Divorced,Other-service,Not-in-family,Black,Female
46,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,Male
17,10th,Never-married,Other-service,Own-child,White,Male
45,1st-4th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male
27,Bachelors,Never-married,Exec-managerial,Own-child,White,Female
45,Assoc-voc,Divorced,Sales,Unmarried,White,Female
26,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male
23,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Female
44,Bachelors,Divorced,Prof-specialty,Unmarried,White,Male
36,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male
35,9th,Never-married,Exec-managerial,Not-in-family,White,Female
24,HS-grad,Married-civ-spouse,?,Wife,White,Female
56,Bachelors,Married-spouse-absent,Prof-specialty,Unmarried,White,Female
47,Masters,Divorced,Tech-support,Not-in-family,White,Male
32,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,White,Male
29,Bachelors,Never-married,Exec-managerial,Own-child,White,Female
55,Assoc-acdm,Married-spouse-absent,?,Not-in-family,White,Female
35,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male
37,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male
36,Assoc-voc,Married-civ-spouse,Farming-fishing,Husband,White,Male
33,HS-grad,Married-civ-spouse,Sales,Wife,White,Female
34,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male
24,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male
25,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female
31,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male
38,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male
30,Bachelors,Married-civ-spouse,Sales,Husband,White,Male
35,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male
67,Bachelors,Divorced,?,Not-in-family,White,Female
34,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female
46,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female
19,Some-college,Never-married,Sales,Own-child,White,Female
26,Assoc-acdm,Never-married,Other-service,Own-child,Black,Female
28,Some-college,Never-married,Prof-specialty,Not-in-family,Black,Male
47,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male
49,Masters,Married-civ-spouse,Adm-clerical,Husband,White,Male
33,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male
44,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male
30,HS-grad,Never-married,Priv-house-serv,Own-child,White,Female
18,Some-college,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male
60,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male
44,Masters,Never-married,Exec-managerial,Not-in-family,White,Male
81,Prof-school,Married-civ-spouse,?,Husband,White,Male
43,Some-college,Never-married,Other-service,Not-in-family,White,Female
35,12th,Never-married,Farming-fishing,Not-in-family,White,Male
58,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male
32,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male
40,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male
32,HS-grad,Never-married,Other-service,Own-child,Black,Female
21,Some-college,Never-married,Adm-clerical,Own-child,White,Female
44,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male
33,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male
25,Some-college,Never-married,Sales,Own-child,White,Female
42,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male
27,HS-grad,Never-married,Transport-moving,Own-child,White,Male
62,10th,Married-civ-spouse,?,Husband,White,Male
31,HS-grad,Never-married,Sales,Not-in-family,Black,Male
33,Bachelors,Never-married,Prof-specialty,Other-relative,Black,Female
50,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male
50,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male
46,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male
22,Assoc-acdm,Never-married,Other-service,Unmarried,White,Female
66,Prof-school,Married-civ-spouse,Exec-managerial,Husband,Black,Male
52,HS-grad,Never-married,Other-service,Unmarried,White,Female
57,1st-4th,Widowed,Craft-repair,Other-relative,White,Female
41,Assoc-voc,Divorced,Farming-fishing,Not-in-family,White,Male
42,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male
19,12th,Never-married,Other-service,Other-relative,White,Female
